"","sample_me","core","depth","code","lake","dna","lat","lon","weigth_dry_g","weight_accumul_g","sed_rate","date_weight","date_final","how_dated","date_trusted","date_error","C_N_measured_estimated","LoI","carbonate","TOC_percent","TN_percent","X13C_12C","X15N_14N","DDE_2.4","DDE_4.4","DDD_2.4","DDD_4.4","DDT_2.4","DDT_4.4","a.HCH","b.HCH","d.HCH","g.HCH","HCB","TF","Al","As","Ca","Cd","Co","Cr","Cu","Fe","K","Mg","Mn","Mo","Na","Ni","P","Pb","S","Zn","C_N_ratio","S_Fe","LoI_Al","carbonate_Al","TOC_percent_Al","TN_percent_Al","X13C_12C_Al","X15N_14N_Al","DDE_2.4_Al","DDE_4.4_Al","DDD_2.4_Al","DDD_4.4_Al","DDT_2.4_Al","DDT_4.4_Al","a.HCH_Al","b.HCH_Al","d.HCH_Al","g.HCH_Al","HCB_Al","TF_Al","Al_Al","As_Al","Ca_Al","Cd_Al","Co_Al","Cr_Al","Cu_Al","Fe_Al","K_Al","Mg_Al","Mn_Al","Mo_Al","Na_Al","Ni_Al","P_Al","Pb_Al","S_Al","Zn_Al","LoI_Mg","carbonate_Mg","TOC_percent_Mg","TN_percent_Mg","X13C_12C_Mg","X15N_14N_Mg","DDE_2.4_Mg","DDE_4.4_Mg","DDD_2.4_Mg","DDD_4.4_Mg","DDT_2.4_Mg","DDT_4.4_Mg","a.HCH_Mg","b.HCH_Mg","d.HCH_Mg","g.HCH_Mg","HCB_Mg","TF_Mg","Al_Mg","As_Mg","Ca_Mg","Cd_Mg","Co_Mg","Cr_Mg","Cu_Mg","Fe_Mg","K_Mg","Mg_Mg","Mn_Mg","Mo_Mg","Na_Mg","Ni_Mg","P_Mg","Pb_Mg","S_Mg","Zn_Mg","ddt","ddt_Al","ddt_Mg","hch","hch_Al","hch_Mg"
"370","combined","combined",380,"ST","Stechlin","ST8.380",13.034102,53.157715,2.49,80.38,NA,NA,1685.836066,"extra","no",NA,"estimated",49.115,19.31,49.115,3.12,-25.85,1.33,0,1.96,0,0,0,0,0,0,0,0,0,34.78,14742,20.92,14045.5,0.91,4.97,16.115,19.205,36036.5,2151,2618,1442.5,3.35,288.35,16.885,2083,94.805,12540.5,138.455,18.3580063627572,0.606073505843843,0.00333163749830416,0.00130986297652964,0.00333163749830416,0.000211640211640212,-0.00175349342016009,9.02184235517569e-05,0,0.0001329534662868,0,0,0,0,0,0,0,0,0,0.00235924569257903,1,0.00141907475240809,0.952754036087369,6.17283950617284e-05,0.00033713200379867,0.00109313525980193,0.00130274046940714,2.44447836114503,0.145909645909646,0.177587844254511,0.0978496811830145,0.000227241893908561,0.0195597612264279,0.00114536697870031,0.141296974630308,0.00643094559761226,0.850664767331434,0.00939187355854023,0.0187605042016807,0.00737585943468296,0.0187605042016807,0.00119174942704354,-0.00987394957983193,0.000508021390374332,0,0.000748663101604278,0,0,0,0,0,0,0,0,0,0.0132849503437739,5.63101604278075,0.00799083269671505,5.36497326203209,0.0003475935828877,0.00189839572192513,0.00615546218487395,0.00733575248281131,13.764896867838,0.821619556913675,1,0.550993124522536,0.00127960275019099,0.110141329258976,0.00644957983193277,0.795645530939649,0.0362127578304049,4.79010695187166,0.0528857906799083,1.96,0.0001329534662868,0.000748663101604278,0,0,0
"371","combined","combined",390,"ST","Stechlin","ST8.390",13.034102,53.157715,2.49,82.86,NA,NA,1673.614754,"extra","no",NA,"estimated",43.59,20.93,43.59,2.675,-25.89,1.16,0,1.96,0,0,0,0,0,0,0,0,0,34.78,16203,19.745,13292.25,0.79,5.725,17.4475,18.9675,36276.25,2333,2831.5,1318.25,3.545,288.43,18.4775,1921,81.2025,12764.25,123.7675,19.0033008682851,0.61281017338445,0.00269024254767636,0.00129173609825341,0.00269024254767636,0.000165092884033821,-0.00159785224958341,7.1591680552984e-05,0,0.000120965253348145,0,0,0,0,0,0,0,0,0,0.00214651607726964,1,0.00121860149355058,0.820357341233105,4.87564031352219e-05,0.000353329630315374,0.00107680676417947,0.00117061655249028,2.23886008763809,0.143985681663889,0.174751589211874,0.0813583904215269,0.000218786644448559,0.0178010245016355,0.00114037523915324,0.118558291674381,0.00501157193112387,0.787770783188299,0.00763855458865642,0.0153946671375596,0.00739184177997528,0.0153946671375596,0.000944728942256754,-0.00914356348225322,0.000409676849726294,0,0.00069221260815822,0,0,0,0,0,0,0,0,0,0.012283242097828,5.72240861734063,0.00697333568779799,4.69441991877097,0.000279004061451527,0.00202189652127847,0.0061619283065513,0.00669874624757196,12.8116722585202,0.823944905527106,1,0.465565954441109,0.00125198657955147,0.101864736005651,0.0065256930955324,0.678438989934664,0.0286782624050856,4.5079463182059,0.0437109306021543,1.96,0.000120965253348145,0.00069221260815822,0,0,0
"372","combined","combined",400,"ST","Stechlin","ST8.400",13.034102,53.157715,2.8,85.66,NA,NA,1659.844262,"extra","no",NA,"estimated",40.42,22.55,40.42,2.23,-25.93,0.99,0,1.96,0,0,0,0,0,0,0,0,0,34.78,17664,18.57,12539,0.67,6.48,18.78,18.73,36516,2515,3045,1194,3.74,288.51,20.07,1759,67.6,12988,109.08,21.1376843274831,0.619458380193166,0.00228826992753623,0.00127660778985507,0.00228826992753623,0.000126245471014493,-0.00146795742753623,5.60461956521739e-05,0,0.000110960144927536,0,0,0,0,0,0,0,0,0,0.00196897644927536,1,0.00105129076086957,0.709861865942029,3.79302536231884e-05,0.000366847826086957,0.00106317934782609,0.00106034873188406,2.06725543478261,0.142379981884058,0.172384510869565,0.0675951086956522,0.000211730072463768,0.0163332201086957,0.00113620923913043,0.0995810688405797,0.00382699275362319,0.735280797101449,0.00617527173913043,0.0132742200328407,0.0074055829228243,0.0132742200328407,0.000732348111658457,-0.00851559934318555,0.00032512315270936,0,0.00064367816091954,0,0,0,0,0,0,0,0,0,0.0114220032840723,5.80098522167488,0.00609852216748768,4.11789819376026,0.000220032840722496,0.00212807881773399,0.00616748768472906,0.00615106732348112,11.992118226601,0.825944170771757,1,0.392118226600985,0.00122824302134647,0.0947487684729064,0.00659113300492611,0.577668308702792,0.022200328407225,4.26535303776683,0.0358226600985222,1.96,0.000110960144927536,0.00064367816091954,0,0,0
"373","combined","combined",410,"ST","Stechlin","ST8.410",13.034102,53.157715,NA,NA,NA,NA,1647.844262,"extra","no",NA,"estimated",37.25,23.02,37.25,2.145,-26.02,1.085,0,1.96,0,0,0,0,0,0,0,0,0,34.78,17664,18.57,12539,0.67,6.48,18.78,18.73,36516,2515,3045,1194,3.74,288.51,20.07,1759,67.6,12988,109.08,20.2518612018237,0.619458380193166,0.00210880887681159,0.00130321557971014,0.00210880887681159,0.000121433423913043,-0.00147305253623188,6.1424365942029e-05,0,0.000110960144927536,0,0,0,0,0,0,0,0,0,0.00196897644927536,1,0.00105129076086957,0.709861865942029,3.79302536231884e-05,0.000366847826086957,0.00106317934782609,0.00106034873188406,2.06725543478261,0.142379981884058,0.172384510869565,0.0675951086956522,0.000211730072463768,0.0163332201086957,0.00113620923913043,0.0995810688405797,0.00382699275362319,0.735280797101449,0.00617527173913043,0.0122331691297209,0.00755993431855501,0.0122331691297209,0.000704433497536946,-0.00854515599343185,0.00035632183908046,0,0.00064367816091954,0,0,0,0,0,0,0,0,0,0.0114220032840723,5.80098522167488,0.00609852216748768,4.11789819376026,0.000220032840722496,0.00212807881773399,0.00616748768472906,0.00615106732348112,11.992118226601,0.825944170771757,1,0.392118226600985,0.00122824302134647,0.0947487684729064,0.00659113300492611,0.577668308702792,0.022200328407225,4.26535303776683,0.0358226600985222,1.96,0.000110960144927536,0.00064367816091954,0,0,0
"374","combined","combined",420,"ST","Stechlin","ST8.420",13.034102,53.157715,NA,NA,NA,NA,1635.844262,"extra","no",NA,"estimated",36.16,23.49,36.16,2.06,-26.11,1.18,0,1.96,0,0,0,0,0,0,0,0,0,34.78,17664,18.57,12539,0.67,6.48,18.78,18.73,36516,2515,3045,1194,3.74,288.51,20.07,1759,67.6,12988,109.08,20.4704393141239,0.619458380193166,0.00204710144927536,0.00132982336956522,0.00204710144927536,0.000116621376811594,-0.00147814764492754,6.68025362318841e-05,0,0.000110960144927536,0,0,0,0,0,0,0,0,0,0.00196897644927536,1,0.00105129076086957,0.709861865942029,3.79302536231884e-05,0.000366847826086957,0.00106317934782609,0.00106034873188406,2.06725543478261,0.142379981884058,0.172384510869565,0.0675951086956522,0.000211730072463768,0.0163332201086957,0.00113620923913043,0.0995810688405797,0.00382699275362319,0.735280797101449,0.00617527173913043,0.0118752052545156,0.00771428571428571,0.0118752052545156,0.000676518883415435,-0.00857471264367816,0.00038752052545156,0,0.00064367816091954,0,0,0,0,0,0,0,0,0,0.0114220032840723,5.80098522167488,0.00609852216748768,4.11789819376026,0.000220032840722496,0.00212807881773399,0.00616748768472906,0.00615106732348112,11.992118226601,0.825944170771757,1,0.392118226600985,0.00122824302134647,0.0947487684729064,0.00659113300492611,0.577668308702792,0.022200328407225,4.26535303776683,0.0358226600985222,1.96,0.000110960144927536,0.00064367816091954,0,0,0
"375","combined","combined",430,"ST","Stechlin","ST8.430",13.034102,53.157715,NA,NA,NA,NA,1623.844262,"extra","no",NA,"estimated",35.07,24.49,35.07,1.985,-26.365,1.26,0,1.96,0,0,0,0,0,0,0,0,0,34.78,17664,18.57,12539,0.67,6.48,18.78,18.73,36516,2515,3045,1194,3.74,288.51,20.07,1759,67.6,12988,109.08,20.6035101744476,0.619458380193166,0.00198539402173913,0.0013864356884058,0.00198539402173913,0.000112375452898551,-0.00149258378623188,7.13315217391304e-05,0,0.000110960144927536,0,0,0,0,0,0,0,0,0,0.00196897644927536,1,0.00105129076086957,0.709861865942029,3.79302536231884e-05,0.000366847826086957,0.00106317934782609,0.00106034873188406,2.06725543478261,0.142379981884058,0.172384510869565,0.0675951086956522,0.000211730072463768,0.0163332201086957,0.00113620923913043,0.0995810688405797,0.00382699275362319,0.735280797101449,0.00617527173913043,0.0115172413793103,0.00804269293924466,0.0115172413793103,0.000651888341543514,-0.00865845648604269,0.000413793103448276,0,0.00064367816091954,0,0,0,0,0,0,0,0,0,0.0114220032840723,5.80098522167488,0.00609852216748768,4.11789819376026,0.000220032840722496,0.00212807881773399,0.00616748768472906,0.00615106732348112,11.992118226601,0.825944170771757,1,0.392118226600985,0.00122824302134647,0.0947487684729064,0.00659113300492611,0.577668308702792,0.022200328407225,4.26535303776683,0.0358226600985222,1.96,0.000110960144927536,0.00064367816091954,0,0,0
"376","combined","combined",440,"ST","Stechlin","ST8.440",13.034102,53.157715,NA,NA,NA,NA,1611.844262,"extra","no",NA,"estimated",37.535,25.49,37.535,1.91,-26.62,1.34,0,1.96,0,0,0,0,0,0,0,0,0,34.78,17664,18.57,12539,0.67,6.48,18.78,18.73,36516,2515,3045,1194,3.74,288.51,20.07,1759,67.6,12988,109.08,22.9175936456154,0.619458380193166,0.00212494338768116,0.00144304800724638,0.00212494338768116,0.000108129528985507,-0.00150701992753623,7.58605072463768e-05,0,0.000110960144927536,0,0,0,0,0,0,0,0,0,0.00196897644927536,1,0.00105129076086957,0.709861865942029,3.79302536231884e-05,0.000366847826086957,0.00106317934782609,0.00106034873188406,2.06725543478261,0.142379981884058,0.172384510869565,0.0675951086956522,0.000211730072463768,0.0163332201086957,0.00113620923913043,0.0995810688405797,0.00382699275362319,0.735280797101449,0.00617527173913043,0.0123267651888342,0.00837110016420361,0.0123267651888342,0.000627257799671593,-0.00874220032840723,0.000440065681444992,0,0.00064367816091954,0,0,0,0,0,0,0,0,0,0.0114220032840723,5.80098522167488,0.00609852216748768,4.11789819376026,0.000220032840722496,0.00212807881773399,0.00616748768472906,0.00615106732348112,11.992118226601,0.825944170771757,1,0.392118226600985,0.00122824302134647,0.0947487684729064,0.00659113300492611,0.577668308702792,0.022200328407225,4.26535303776683,0.0358226600985222,1.96,0.000110960144927536,0.00064367816091954,0,0,0
"377","combined","combined",450,"ST","Stechlin","ST8.450",13.034102,53.157715,NA,NA,NA,NA,1599.844262,"extra","no",NA,"estimated",40,27.725,40,2.125,-26.66,1.05,0,1.96,0,0,0,0,0,0,0,0,0,34.78,17664,18.57,12539,0.67,6.48,18.78,18.73,36516,2515,3045,1194,3.74,288.51,20.07,1759,67.6,12988,109.08,21.9516423670459,0.619458380193166,0.00226449275362319,0.00156957653985507,0.00226449275362319,0.000120301177536232,-0.00150928442028986,5.94429347826087e-05,0,0.000110960144927536,0,0,0,0,0,0,0,0,0,0.00196897644927536,1,0.00105129076086957,0.709861865942029,3.79302536231884e-05,0.000366847826086957,0.00106317934782609,0.00106034873188406,2.06725543478261,0.142379981884058,0.172384510869565,0.0675951086956522,0.000211730072463768,0.0163332201086957,0.00113620923913043,0.0995810688405797,0.00382699275362319,0.735280797101449,0.00617527173913043,0.013136288998358,0.00910509031198686,0.013136288998358,0.000697865353037767,-0.00875533661740558,0.000344827586206897,0,0.00064367816091954,0,0,0,0,0,0,0,0,0,0.0114220032840723,5.80098522167488,0.00609852216748768,4.11789819376026,0.000220032840722496,0.00212807881773399,0.00616748768472906,0.00615106732348112,11.992118226601,0.825944170771757,1,0.392118226600985,0.00122824302134647,0.0947487684729064,0.00659113300492611,0.577668308702792,0.022200328407225,4.26535303776683,0.0358226600985222,1.96,0.000110960144927536,0.00064367816091954,0,0,0
"378","combined","combined",460,"ST","Stechlin","ST8.460",13.034102,53.157715,NA,NA,NA,NA,1587.844262,"extra","no",NA,"estimated",44.255,29.96,44.255,2.34,-26.7,0.76,0,1.96,0,0,0,0,0,0,0,0,0,34.78,17664,18.57,12539,0.67,6.48,18.78,18.73,36516,2515,3045,1194,3.74,288.51,20.07,1759,67.6,12988,109.08,22.0552735846841,0.619458380193166,0.00250537817028985,0.00169610507246377,0.00250537817028985,0.000132472826086957,-0.00151154891304348,4.30253623188406e-05,0,0.000110960144927536,0,0,0,0,0,0,0,0,0,0.00196897644927536,1,0.00105129076086957,0.709861865942029,3.79302536231884e-05,0.000366847826086957,0.00106317934782609,0.00106034873188406,2.06725543478261,0.142379981884058,0.172384510869565,0.0675951086956522,0.000211730072463768,0.0163332201086957,0.00113620923913043,0.0995810688405797,0.00382699275362319,0.735280797101449,0.00617527173913043,0.0145336617405583,0.00983908045977011,0.0145336617405583,0.000768472906403941,-0.00876847290640394,0.000249589490968801,0,0.00064367816091954,0,0,0,0,0,0,0,0,0,0.0114220032840723,5.80098522167488,0.00609852216748768,4.11789819376026,0.000220032840722496,0.00212807881773399,0.00616748768472906,0.00615106732348112,11.992118226601,0.825944170771757,1,0.392118226600985,0.00122824302134647,0.0947487684729064,0.00659113300492611,0.577668308702792,0.022200328407225,4.26535303776683,0.0358226600985222,1.96,0.000110960144927536,0.00064367816091954,0,0,0
"379","combined","combined",470,"ST","Stechlin","ST8.470",13.034102,53.157715,NA,NA,NA,NA,1575.844262,"extra","no",NA,"estimated",48.51,26.785,48.51,2.365,-27.05,0.77,0,1.96,0,0,0,0,0,0,0,0,0,34.78,17664,18.57,12539,0.67,6.48,18.78,18.73,36516,2515,3045,1194,3.74,288.51,20.07,1759,67.6,12988,109.08,23.9202707595557,0.619458380193166,0.00274626358695652,0.00151636096014493,0.00274626358695652,0.000133888134057971,-0.00153136322463768,4.35914855072464e-05,0,0.000110960144927536,0,0,0,0,0,0,0,0,0,0.00196897644927536,1,0.00105129076086957,0.709861865942029,3.79302536231884e-05,0.000366847826086957,0.00106317934782609,0.00106034873188406,2.06725543478261,0.142379981884058,0.172384510869565,0.0675951086956522,0.000211730072463768,0.0163332201086957,0.00113620923913043,0.0995810688405797,0.00382699275362319,0.735280797101449,0.00617527173913043,0.0159310344827586,0.00879638752052545,0.0159310344827586,0.000776683087027915,-0.00888341543513957,0.000252873563218391,0,0.00064367816091954,0,0,0,0,0,0,0,0,0,0.0114220032840723,5.80098522167488,0.00609852216748768,4.11789819376026,0.000220032840722496,0.00212807881773399,0.00616748768472906,0.00615106732348112,11.992118226601,0.825944170771757,1,0.392118226600985,0.00122824302134647,0.0947487684729064,0.00659113300492611,0.577668308702792,0.022200328407225,4.26535303776683,0.0358226600985222,1.96,0.000110960144927536,0.00064367816091954,0,0,0
"380","combined","combined",480,"ST","Stechlin","ST8.480",13.034102,53.157715,NA,NA,NA,NA,1563.844262,"extra","no",NA,"estimated",54.795,23.61,54.795,2.39,-27.4,0.78,0,1.96,0,0,0,0,0,0,0,0,0,34.78,17664,18.57,12539,0.67,6.48,18.78,18.73,36516,2515,3045,1194,3.74,288.51,20.07,1759,67.6,12988,109.08,26.7367731950036,0.619458380193166,0.00310207201086957,0.00133661684782609,0.00310207201086957,0.000135303442028986,-0.00155117753623188,4.41576086956522e-05,0,0.000110960144927536,0,0,0,0,0,0,0,0,0,0.00196897644927536,1,0.00105129076086957,0.709861865942029,3.79302536231884e-05,0.000366847826086957,0.00106317934782609,0.00106034873188406,2.06725543478261,0.142379981884058,0.172384510869565,0.0675951086956522,0.000211730072463768,0.0163332201086957,0.00113620923913043,0.0995810688405797,0.00382699275362319,0.735280797101449,0.00617527173913043,0.0179950738916256,0.00775369458128079,0.0179950738916256,0.000784893267651888,-0.00899835796387521,0.00025615763546798,0,0.00064367816091954,0,0,0,0,0,0,0,0,0,0.0114220032840723,5.80098522167488,0.00609852216748768,4.11789819376026,0.000220032840722496,0.00212807881773399,0.00616748768472906,0.00615106732348112,11.992118226601,0.825944170771757,1,0.392118226600985,0.00122824302134647,0.0947487684729064,0.00659113300492611,0.577668308702792,0.022200328407225,4.26535303776683,0.0358226600985222,1.96,0.000110960144927536,0.00064367816091954,0,0,0
"381","combined","combined",490,"ST","Stechlin","ST8.490",13.034102,53.157715,NA,NA,NA,NA,1551.844262,"extra","no",NA,"estimated",61.08,26.335,61.08,2.715,-27.315,0.65,0,1.96,0,0,0,0,0,0,0,0,0,34.78,17664,18.57,12539,0.67,6.48,18.78,18.73,36516,2515,3045,1194,3.74,288.51,20.07,1759,67.6,12988,109.08,26.2358510223823,0.619458380193166,0.00345788043478261,0.00149088541666667,0.00345788043478261,0.000153702445652174,-0.00154636548913043,3.67980072463768e-05,0,0.000110960144927536,0,0,0,0,0,0,0,0,0,0.00196897644927536,1,0.00105129076086957,0.709861865942029,3.79302536231884e-05,0.000366847826086957,0.00106317934782609,0.00106034873188406,2.06725543478261,0.142379981884058,0.172384510869565,0.0675951086956522,0.000211730072463768,0.0163332201086957,0.00113620923913043,0.0995810688405797,0.00382699275362319,0.735280797101449,0.00617527173913043,0.0200591133004926,0.00864860426929392,0.0200591133004926,0.000891625615763547,-0.00897044334975369,0.000213464696223317,0,0.00064367816091954,0,0,0,0,0,0,0,0,0,0.0114220032840723,5.80098522167488,0.00609852216748768,4.11789819376026,0.000220032840722496,0.00212807881773399,0.00616748768472906,0.00615106732348112,11.992118226601,0.825944170771757,1,0.392118226600985,0.00122824302134647,0.0947487684729064,0.00659113300492611,0.577668308702792,0.022200328407225,4.26535303776683,0.0358226600985222,1.96,0.000110960144927536,0.00064367816091954,0,0,0
"382","combined","combined",500,"ST","Stechlin","ST8.500",13.034102,53.157715,NA,NA,NA,NA,1539.844262,"extra","no",NA,"estimated",61.08,29.06,61.08,3.04,-27.23,0.52,0,1.96,0,0,0,0,0,0,0,0,0,34.78,17664,18.57,12539,0.67,6.48,18.78,18.73,36516,2515,3045,1194,3.74,288.51,20.07,1759,67.6,12988,109.08,23.43103142295,0.619458380193166,0.00345788043478261,0.00164515398550725,0.00345788043478261,0.000172101449275362,-0.00154155344202899,2.94384057971014e-05,0,0.000110960144927536,0,0,0,0,0,0,0,0,0,0.00196897644927536,1,0.00105129076086957,0.709861865942029,3.79302536231884e-05,0.000366847826086957,0.00106317934782609,0.00106034873188406,2.06725543478261,0.142379981884058,0.172384510869565,0.0675951086956522,0.000211730072463768,0.0163332201086957,0.00113620923913043,0.0995810688405797,0.00382699275362319,0.735280797101449,0.00617527173913043,0.0200591133004926,0.00954351395730706,0.0200591133004926,0.000998357963875205,-0.00894252873563218,0.000170771756978654,0,0.00064367816091954,0,0,0,0,0,0,0,0,0,0.0114220032840723,5.80098522167488,0.00609852216748768,4.11789819376026,0.000220032840722496,0.00212807881773399,0.00616748768472906,0.00615106732348112,11.992118226601,0.825944170771757,1,0.392118226600985,0.00122824302134647,0.0947487684729064,0.00659113300492611,0.577668308702792,0.022200328407225,4.26535303776683,0.0358226600985222,1.96,0.000110960144927536,0.00064367816091954,0,0,0
"383","TF02_010","TF02",10,"TF","Tiefwarensee","TF1.010",12.690718,53.529629,3.99,3.99,NA,2014,2012.6,"intra","yes",3,"estimated",22.41,67.78,22.41,1.59,-32.76,7.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5553,6.26,186231,0.48,2.02,7.14,44.5,8807,1436,1980,1410,3.67,377.58,7.27,1565,34.94,10416,182.11,16.4365510860328,2.05980461050759,0.00403565640194489,0.0122060147667927,0.00403565640194489,0.00028633171258779,-0.00589951377633711,0.00130199891950297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00112731856654061,33.5370070232307,8.64397622906537e-05,0.000363767332973168,0.00128579146407347,0.00801368629569602,1.58598955519539,0.258598955519539,0.356564019448947,0.253916801728795,0.00066090401584729,0.0679956780118855,0.00130920223302719,0.281829641635152,0.00629209436340717,1.87574284170719,0.0327948856473978,0.0113181818181818,0.0342323232323232,0.0113181818181818,0.000803030303030303,-0.0165454545454545,0.00365151515151515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80454545454545,0.00316161616161616,94.0560606060606,0.000242424242424242,0.00102020202020202,0.00360606060606061,0.0224747474747475,4.4479797979798,0.725252525252525,1,0.712121212121212,0.00185353535353535,0.19069696969697,0.00367171717171717,0.79040404040404,0.0176464646464646,5.26060606060606,0.0919747474747475,0,0,0,0,0,0
"384","TF02_020","TF02",20,"TF","Tiefwarensee","TF1.020",12.690718,53.529629,4.56,8.55,NA,2009,2011.1,"intra","yes",NA,"estimated",22.41,64.59,22.41,1.5,-32.34,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5553,6.26,186231,0.48,2.02,7.14,44.5,8807,1436,1980,1410,3.67,377.58,7.27,1565,34.94,10416,182.11,17.4227441511947,2.05980461050759,0.00403565640194489,0.0116315505132361,0.00403565640194489,0.000270124257158293,-0.00582387898433279,0.00140464613722312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00112731856654061,33.5370070232307,8.64397622906537e-05,0.000363767332973168,0.00128579146407347,0.00801368629569602,1.58598955519539,0.258598955519539,0.356564019448947,0.253916801728795,0.00066090401584729,0.0679956780118855,0.00130920223302719,0.281829641635152,0.00629209436340717,1.87574284170719,0.0327948856473978,0.0113181818181818,0.0326212121212121,0.0113181818181818,0.000757575757575758,-0.0163333333333333,0.00393939393939394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80454545454545,0.00316161616161616,94.0560606060606,0.000242424242424242,0.00102020202020202,0.00360606060606061,0.0224747474747475,4.4479797979798,0.725252525252525,1,0.712121212121212,0.00185353535353535,0.19069696969697,0.00367171717171717,0.79040404040404,0.0176464646464646,5.26060606060606,0.0919747474747475,0,0,0,0,0,0
